"id_number";"log_type";"data";"server_datetime";"FK_USUARIO_nickname"
"1";"login";;"2019-10-15 14:41:05";"usuario100"
"2";"login";;"2019-10-15 14:41:05";"usuario102"
"3";"login";;"2019-10-15 14:41:14";"usuario104"
"4";"login";;"2019-10-15 14:41:23";"usuario78"
"5";"login";;"2019-10-15 14:41:26";"usuario103"
"6";"login";;"2019-10-15 14:41:34";"usuario77"
"7";"login";;"2019-10-15 14:41:35";"usuario86"
"8";"login";;"2019-10-15 14:41:39";"usuario101"
"9";"login";;"2019-10-15 14:41:41";"usuario80"
"10";"login";;"2019-10-15 14:42:07";"usuario57"
"11";"login";;"2019-10-15 14:42:11";"usuario83"
"12";"login";;"2019-10-15 14:42:13";"usuario50"
"13";"login";;"2019-10-15 14:42:15";"usuario8"
"14";"login";;"2019-10-15 14:42:22";"usuario82"
"15";"login";;"2019-10-15 14:42:22";"usuario105"
"17";"login";;"2019-10-15 14:42:41";"usuario10"
"18";"login";;"2019-10-15 14:42:44";"usuario85"
"19";"login";;"2019-10-15 14:42:49";"usuario92"
"20";"login";;"2019-10-15 14:43:06";"usuario74"
"21";"click_entrar";"{""id_desafio"":1}";"2019-10-15 14:43:13";"usuario77"
"22";"click_entrar_cancelado";"{""id_desafio"":1}";"2019-10-15 14:43:21";"usuario77"
"23";"click_entrar";"{""id_desafio"":4}";"2019-10-15 14:43:32";"usuario82"
"24";"click_entrar_cancelado";"{""id_desafio"":4}";"2019-10-15 14:43:35";"usuario82"
"26";"click_entrar";"{""id_desafio"":4}";"2019-10-15 14:43:39";"usuario100"
"28";"click_entrar";"{""id_desafio"":4}";"2019-10-15 14:43:41";"usuario50"
"29";"click_entrar_confirmado";"{""id_desafio"":4}";"2019-10-15 14:43:41";"usuario100"
"30";"click_entrar";"{""id_desafio"":4}";"2019-10-15 14:43:42";"usuario104"
"31";"click_entrar_confirmado";"{""id_desafio"":4}";"2019-10-15 14:43:42";"usuario50"
"32";"click_entrar";"{""id_desafio"":4}";"2019-10-15 14:43:43";"usuario103"
"33";"click_entrar_confirmado";"{""id_desafio"":4}";"2019-10-15 14:43:44";"usuario104"
"34";"click_entrar_confirmado";"{""id_desafio"":4}";"2019-10-15 14:43:46";"usuario83"
"35";"click_entrar";"{""id_desafio"":4}";"2019-10-15 14:43:46";"usuario83"
"36";"click_entrar";"{""id_desafio"":1}";"2019-10-15 14:43:46";"usuario57"
"37";"click_entrar_confirmado";"{""id_desafio"":1}";"2019-10-15 14:43:47";"usuario57"
"38";"click_entrar_confirmado";"{""id_desafio"":4}";"2019-10-15 14:43:49";"usuario103"
"39";"click_entrar";"{""id_desafio"":1}";"2019-10-15 14:43:49";"usuario105"
"40";"click_entrar_confirmado";"{""id_desafio"":1}";"2019-10-15 14:43:49";"usuario105"
"41";"login";;"2019-10-15 14:43:51";"usuario84"
"42";"click_entrar";"{""id_desafio"":4}";"2019-10-15 14:43:53";"usuario102"
"43";"click_entrar_confirmado";"{""id_desafio"":4}";"2019-10-15 14:43:56";"usuario102"
"44";"click_entrar";"{""id_desafio"":4}";"2019-10-15 14:43:59";"usuario84"
"46";"click_iniciar_desafio";"{""id_desafio"":4}";"2019-10-15 14:44:03";"usuario83"
"47";"click_entrar_confirmado";"{""id_desafio"":4}";"2019-10-15 14:44:03";"usuario84"
"49";"login";;"2019-10-15 14:44:04";"usuario91"
"50";"click_iniciar_desafio";"{""id_desafio"":4}";"2019-10-15 14:44:04";"usuario100"
"51";"click_iniciar_desafio";"{""id_desafio"":4}";"2019-10-15 14:44:04";"usuario50"
"52";"click_iniciar_desafio_confirmado";"{""id_desafio"":4}";"2019-10-15 14:44:05";"usuario83"
"53";"click_iniciar_desafio_confirmado";"{""id_desafio"":4}";"2019-10-15 14:44:06";"usuario50"
"54";"click_iniciar_desafio_confirmado";"{""id_desafio"":4}";"2019-10-15 14:44:07";"usuario100"
"55";"click_entrar";"{""id_desafio"":4}";"2019-10-15 14:44:07";"usuario92"
"56";"click_entrar";"{""id_desafio"":1}";"2019-10-15 14:44:14";"usuario77"
"57";"click_entrar_confirmado";"{""id_desafio"":1}";"2019-10-15 14:44:17";"usuario77"
"58";"click_iniciar_desafio";"{""id_desafio"":1}";"2019-10-15 14:44:23";"usuario77"
"59";"click_entrar";"{""id_desafio"":1}";"2019-10-15 14:44:24";"usuario85"
"60";"click_entrar_confirmado";"{""id_desafio"":1}";"2019-10-15 14:44:26";"usuario85"
"61";"click_iniciar_desafio_confirmado";"{""id_desafio"":1}";"2019-10-15 14:44:26";"usuario77"
"62";"login";;"2019-10-15 14:44:31";"usuario90"
"63";"click_iniciar_desafio";"{""id_desafio"":4}";"2019-10-15 14:44:37";"usuario104"
"64";"click_iniciar_desafio_confirmado";"{""id_desafio"":4}";"2019-10-15 14:44:38";"usuario104"
"70";"click_entrar";"{""id_desafio"":4}";"2019-10-15 14:44:46";"usuario91"
"71";"click_entrar";"{""id_desafio"":4}";"2019-10-15 14:44:49";"usuario82"
"72";"login";;"2019-10-15 14:44:49";"usuario81"
"75";"click_entrar";"{""id_desafio"":4}";"2019-10-15 14:44:55";"usuario90"
"77";"click_entrar_confirmado";"{""id_desafio"":4}";"2019-10-15 14:44:59";"usuario90"
"78";"click_entrar";"{""id_desafio"":4}";"2019-10-15 14:45:02";"usuario78"
"79";"click_entrar_confirmado";"{""id_desafio"":4}";"2019-10-15 14:45:04";"usuario78"
"81";"click_iniciar_desafio";"{""id_desafio"":4}";"2019-10-15 14:45:14";"usuario90"
"82";"click_iniciar_desafio_confirmado";"{""id_desafio"":4}";"2019-10-15 14:45:15";"usuario90"
"83";"click_iniciar_desafio";"{""id_desafio"":1}";"2019-10-15 14:45:27";"usuario57"
"85";"click_enviar_pretest";"{""id_desafio"":1,""dato"":{""id_pretest"":2,""respuesta"":""2"",""tipo"":""checkbox""}}";"2019-10-15 14:46:01";"usuario77"
"86";"click_enviar_pretest";"{""id_desafio"":1,""dato"":{""id_pretest"":2,""respuesta"":""Cura\nEnfermedad\nETS\nMuerte\nSangre"",""tipo"":""text""}}";"2019-10-15 14:46:01";"usuario77"
"87";"click_enviar_pretest";"{""id_desafio"":1,""dato"":{""id_pretest"":1,""respuesta"":""2"",""tipo"":""checkbox""}}";"2019-10-15 14:46:01";"usuario77"
"89";"click_enviar_pretest_cancelado";;"2019-10-15 14:46:08";"usuario77"
"93";"click_enviar_pretest";"{""id_desafio"":1,""dato"":{""id_pretest"":2,""respuesta"":""2"",""tipo"":""checkbox""}}";"2019-10-15 14:46:17";"usuario77"
"94";"click_enviar_pretest";"{""id_desafio"":1,""dato"":{""id_pretest"":2,""respuesta"":""Cura\nETS\nMuerte\nSangre\nEnfermedad"",""tipo"":""text""}}";"2019-10-15 14:46:17";"usuario77"
"95";"click_enviar_pretest";"{""id_desafio"":1,""dato"":{""id_pretest"":1,""respuesta"":""2"",""tipo"":""checkbox""}}";"2019-10-15 14:46:17";"usuario77"
"96";"click_enviar_pretest_confirmado";;"2019-10-15 14:46:18";"usuario77"
"97";"pagination";"{""id_desafio"":1,""data"":{""pagina"":1}}";"2019-10-15 14:46:18";"usuario77"
"98";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""titulo_desafio""}}";"2019-10-15 14:46:18";"usuario77"
"101";"click_entrar";"{""id_desafio"":4}";"2019-10-15 14:46:29";"usuario10"
"102";"click_entrar_confirmado";"{""id_desafio"":4}";"2019-10-15 14:46:30";"usuario91"
"103";"click_iniciar_desafio";"{""id_desafio"":4}";"2019-10-15 14:46:30";"usuario102"
"104";"click_iniciar_desafio_confirmado";"{""id_desafio"":4}";"2019-10-15 14:46:32";"usuario102"
"105";"click_entrar_confirmado";"{""id_desafio"":4}";"2019-10-15 14:46:32";"usuario10"
"109";"click_iniciar_desafio";"{""id_desafio"":4}";"2019-10-15 14:46:37";"usuario103"
"111";"click_iniciar_desafio_confirmado";"{""id_desafio"":4}";"2019-10-15 14:46:39";"usuario103"
"112";"cerrar_tour";"{""id_desafio"":1}";"2019-10-15 14:46:40";"usuario77"
"113";"click_entrar";"{""id_desafio"":1}";"2019-10-15 14:46:57";"usuario81"
"114";"click_iniciar_desafio";"{""id_desafio"":4}";"2019-10-15 14:46:57";"usuario10"
"115";"click_iniciar_desafio";"{""id_desafio"":1}";"2019-10-15 14:46:57";"usuario105"
"116";"click_iniciar_desafio_confirmado";"{""id_desafio"":1}";"2019-10-15 14:46:57";"usuario105"
"117";"click_entrar_confirmado";"{""id_desafio"":1}";"2019-10-15 14:46:58";"usuario81"
"118";"click_entrar_confirmado";"{""id_desafio"":4}";"2019-10-15 14:46:59";"usuario82"
"119";"click_iniciar_desafio_confirmado";"{""id_desafio"":4}";"2019-10-15 14:46:59";"usuario10"
"120";"pagination";"{""id_desafio"":1,""data"":{""pagina"":1}}";"2019-10-15 14:47:00";"usuario77"
"121";"click_iniciar_desafio";"{""id_desafio"":4}";"2019-10-15 14:47:00";"usuario78"
"122";"click_iniciar_desafio_confirmado";"{""id_desafio"":1}";"2019-10-15 14:47:01";"usuario57"
"123";"click_iniciar_desafio_confirmado";"{""id_desafio"":4}";"2019-10-15 14:47:02";"usuario78"
"124";"click_enviar_pretest";"{""id_desafio"":4,""dato"":{""id_pretest"":1,""respuesta"":""3"",""tipo"":""checkbox""}}";"2019-10-15 14:47:03";"usuario90"
"125";"click_enviar_pretest";"{""id_desafio"":4,""dato"":{""id_pretest"":2,""respuesta"":""oscuridad\nfoza\nmarianas\nprofundidad"",""tipo"":""text""}}";"2019-10-15 14:47:03";"usuario90"
"126";"click_enviar_pretest_confirmado";;"2019-10-15 14:47:04";"usuario90"
"127";"pagination";"{""id_desafio"":4,""data"":{""pagina"":1}}";"2019-10-15 14:47:04";"usuario90"
"128";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""titulo_desafio""}}";"2019-10-15 14:47:05";"usuario90"
"129";"click_entrar";"{""id_desafio"":4}";"2019-10-15 14:47:05";"usuario74"
"130";"click_entrar_confirmado";"{""id_desafio"":4}";"2019-10-15 14:47:06";"usuario74"
"131";"click_entrar";"{""id_desafio"":4}";"2019-10-15 14:47:07";"usuario80"
"132";"click_entrar";"{""id_desafio"":4}";"2019-10-15 14:47:08";"usuario8"
"133";"click_iniciar_desafio";"{""id_desafio"":4}";"2019-10-15 14:47:08";"usuario82"
"134";"click_iniciar_desafio_confirmado";"{""id_desafio"":4}";"2019-10-15 14:47:09";"usuario82"
"135";"click_entrar_confirmado";"{""id_desafio"":4}";"2019-10-15 14:47:09";"usuario80"
"136";"click_entrar";"{""id_desafio"":1}";"2019-10-15 14:47:09";"usuario101"
"137";"click_entrar_confirmado";"{""id_desafio"":4}";"2019-10-15 14:47:10";"usuario8"
"138";"click_SERP_titulo";"{""id_desafio"":1,""data"":{""url"":""https://www.24horas.cl/nacional/vih-sida-en-chile-cifras-del-minsal-indican-que-casos-crecieron-96-en-siete-anos-2684673"",""id_SERP"":4}}";"2019-10-15 14:47:10";"usuario77"
"139";"click_iniciar_desafio";"{""id_desafio"":1}";"2019-10-15 14:47:11";"usuario81"
"140";"click_entrar_confirmado";"{""id_desafio"":4}";"2019-10-15 14:47:13";"usuario92"
"141";"click_entrar";"{""id_desafio"":4}";"2019-10-15 14:47:13";"usuario86"
"142";"click_iniciar_desafio_confirmado";"{""id_desafio"":1}";"2019-10-15 14:47:14";"usuario81"
"143";"click_entrar_confirmado";"{""id_desafio"":4}";"2019-10-15 14:47:15";"usuario86"
"144";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""detalle_desafio_""}}";"2019-10-15 14:47:19";"usuario90"
"145";"click_entrar_confirmado";"{""id_desafio"":1}";"2019-10-15 14:47:19";"usuario101"
"146";"click_enviar_pretest";"{""id_desafio"":4,""dato"":{""id_pretest"":2,""respuesta"":""2"",""tipo"":""checkbox""}}";"2019-10-15 14:47:19";"usuario83"
"147";"click_enviar_pretest";"{""id_desafio"":4,""dato"":{""id_pretest"":1,""respuesta"":""2"",""tipo"":""checkbox""}}";"2019-10-15 14:47:19";"usuario83"
"148";"click_enviar_pretest";"{""id_desafio"":4,""dato"":{""id_pretest"":2,""respuesta"":""Profundidad\nPresión\nAlimento\nUbicación\nEspecie\nClima\nTemperatura\nNutrientes\nCaracterísticas\nReproducción\n"",""tipo"":""text""}}";"2019-10-15 14:47:19";"usuario83"
"149";"click_enviar_pretest_confirmado";;"2019-10-15 14:47:20";"usuario83"
"150";"pagination";"{""id_desafio"":4,""data"":{""pagina"":1}}";"2019-10-15 14:47:20";"usuario83"
"151";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""titulo_desafio""}}";"2019-10-15 14:47:21";"usuario83"
"152";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""veces_recomendado""}}";"2019-10-15 14:47:21";"usuario90"
"153";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""detalle_recurso""}}";"2019-10-15 14:47:23";"usuario90"
"154";"click_iniciar_desafio";"{""id_desafio"":4}";"2019-10-15 14:47:25";"usuario91"
"155";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""recurso_acciones""}}";"2019-10-15 14:47:26";"usuario90"
"156";"click_iniciar_desafio_confirmado";"{""id_desafio"":4}";"2019-10-15 14:47:27";"usuario91"
"157";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""detalle_desafio_""}}";"2019-10-15 14:47:29";"usuario83"
"158";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""veces_recomendado""}}";"2019-10-15 14:47:32";"usuario83"
"159";"cerrar_tour";"{""id_desafio"":4}";"2019-10-15 14:47:33";"usuario90"
"160";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""detalle_recurso""}}";"2019-10-15 14:47:37";"usuario83"
"161";"login";;"2019-10-15 14:47:37";"usuario118"
"162";"click_iniciar_desafio";"{""id_desafio"":4}";"2019-10-15 14:47:37";"usuario86"
"163";"click_iniciar_desafio_confirmado";"{""id_desafio"":4}";"2019-10-15 14:47:39";"usuario86"
"164";"click_iniciar_desafio";"{""id_desafio"":4}";"2019-10-15 14:47:40";"usuario84"
"165";"click_iniciar_desafio";"{""id_desafio"":4}";"2019-10-15 14:47:42";"usuario74"
"166";"click_iniciar_desafio";"{""id_desafio"":4}";"2019-10-15 14:47:42";"usuario92"
"167";"click_iniciar_desafio_confirmado";"{""id_desafio"":4}";"2019-10-15 14:47:44";"usuario92"
"168";"click_iniciar_desafio_confirmado";"{""id_desafio"":4}";"2019-10-15 14:47:44";"usuario74"
"169";"click_iniciar_desafio_cancelado";"{""id_desafio"":4}";"2019-10-15 14:47:47";"usuario84"
"170";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""recurso_acciones""}}";"2019-10-15 14:47:48";"usuario83"
"171";"click_SERP_titulo";"{""id_desafio"":4,""data"":{""url"":""https://www.euston96.com/fosa-de-las-marianas/"",""id_SERP"":200}}";"2019-10-15 14:47:52";"usuario90"
"172";"click_iniciar_desafio";"{""id_desafio"":4}";"2019-10-15 14:47:53";"usuario80"
"173";"click_iniciar_desafio";"{""id_desafio"":1}";"2019-10-15 14:47:54";"usuario101"
"174";"click_iniciar_desafio_confirmado";"{""id_desafio"":1}";"2019-10-15 14:47:55";"usuario101"
"175";"click_entrar";"{""id_desafio"":4}";"2019-10-15 14:47:55";"usuario118"
"176";"click_iniciar_desafio";"{""id_desafio"":4}";"2019-10-15 14:47:56";"usuario8"
"177";"click_iniciar_desafio_confirmado";"{""id_desafio"":4}";"2019-10-15 14:47:57";"usuario80"
"178";"cerrar_tour";"{""id_desafio"":4}";"2019-10-15 14:47:57";"usuario83"
"179";"click_iniciar_desafio_confirmado";"{""id_desafio"":4}";"2019-10-15 14:47:57";"usuario8"
"180";"click_entrar_cancelado";"{""id_desafio"":4}";"2019-10-15 14:47:57";"usuario118"
"181";"login";;"2019-10-15 14:48:09";"usuario47"
"182";"click_enviar_pretest";"{""id_desafio"":4,""dato"":{""id_pretest"":2,""respuesta"":""2"",""tipo"":""checkbox""}}";"2019-10-15 14:48:12";"usuario100"
"183";"click_enviar_pretest";"{""id_desafio"":4,""dato"":{""id_pretest"":2,""respuesta"":""Mar\nOcéano\nProfundidad\nOscuridad\nDesconocido\nPresión\nAgua\nAnimales\nBucear\nRespiración\nOxigeno\n"",""tipo"":""text""}}";"2019-10-15 14:48:12";"usuario100"
"184";"click_enviar_pretest";"{""id_desafio"":4,""dato"":{""id_pretest"":1,""respuesta"":""2"",""tipo"":""checkbox""}}";"2019-10-15 14:48:12";"usuario100"
"185";"click_enviar_pretest";"{""id_desafio"":4,""dato"":{""id_pretest"":1,""respuesta"":""1"",""tipo"":""checkbox""}}";"2019-10-15 14:48:12";"usuario50"
"186";"click_enviar_pretest";"{""id_desafio"":4,""dato"":{""id_pretest"":2,""respuesta"":""Profundidad\nPresión\nUbicación\nOscuridad \nClima \nOxígeno \n\n"",""tipo"":""text""}}";"2019-10-15 14:48:12";"usuario50"
"187";"click_enviar_pretest";"{""id_desafio"":4,""dato"":{""id_pretest"":1,""respuesta"":""1"",""tipo"":""checkbox""}}";"2019-10-15 14:48:12";"usuario50"
"188";"click_iniciar_desafio";"{""id_desafio"":4}";"2019-10-15 14:48:12";"usuario84"
"189";"click_enviar_pretest_confirmado";;"2019-10-15 14:48:13";"usuario100"
"190";"pagination";"{""id_desafio"":4,""data"":{""pagina"":1}}";"2019-10-15 14:48:13";"usuario100"
"191";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""titulo_desafio""}}";"2019-10-15 14:48:13";"usuario100"
"192";"click_enviar_pretest_confirmado";;"2019-10-15 14:48:13";"usuario50"
"193";"pagination";"{""id_desafio"":4,""data"":{""pagina"":1}}";"2019-10-15 14:48:13";"usuario50"
"194";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""titulo_desafio""}}";"2019-10-15 14:48:14";"usuario50"
"195";"click_SERP_titulo";"{""id_desafio"":1,""data"":{""url"":""http://lanacion.cl/2017/07/29/sida-en-chile-la-epidemia-que-crece/"",""id_SERP"":7}}";"2019-10-15 14:48:14";"usuario77"
"196";"click_iniciar_desafio_confirmado";"{""id_desafio"":4}";"2019-10-15 14:48:14";"usuario84"
"197";"click_entrar";"{""id_desafio"":4}";"2019-10-15 14:48:14";"usuario118"
"198";"click_iniciar_desafio";"{""id_desafio"":1}";"2019-10-15 14:48:15";"usuario85"
"199";"click_entrar_confirmado";"{""id_desafio"":4}";"2019-10-15 14:48:18";"usuario118"
"200";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""detalle_desafio_""}}";"2019-10-15 14:48:21";"usuario50"
"201";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""detalle_desafio_""}}";"2019-10-15 14:48:21";"usuario100"
"202";"click_iniciar_desafio_confirmado";"{""id_desafio"":1}";"2019-10-15 14:48:22";"usuario85"
"203";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""veces_recomendado""}}";"2019-10-15 14:48:23";"usuario50"
"204";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""veces_recomendado""}}";"2019-10-15 14:48:24";"usuario100"
"205";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""detalle_recurso""}}";"2019-10-15 14:48:24";"usuario50"
"206";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""recurso_acciones""}}";"2019-10-15 14:48:26";"usuario50"
"207";"click_iniciar_desafio";"{""id_desafio"":4}";"2019-10-15 14:48:28";"usuario118"
"208";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""detalle_recurso""}}";"2019-10-15 14:48:28";"usuario100"
"209";"cerrar_tour";"{""id_desafio"":4}";"2019-10-15 14:48:28";"usuario50"
"210";"click_iniciar_desafio_confirmado";"{""id_desafio"":4}";"2019-10-15 14:48:29";"usuario118"
"211";"click_entrar";"{""id_desafio"":4}";"2019-10-15 14:48:29";"usuario47"
"212";"click_entrar_confirmado";"{""id_desafio"":4}";"2019-10-15 14:48:32";"usuario47"
"213";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""recurso_acciones""}}";"2019-10-15 14:48:35";"usuario100"
"214";"click_enviar_pretest";"{""id_desafio"":1,""dato"":{""id_pretest"":1,""respuesta"":""3"",""tipo"":""checkbox""}}";"2019-10-15 14:48:35";"usuario81"
"215";"click_enviar_pretest";"{""id_desafio"":1,""dato"":{""id_pretest"":2,""respuesta"":""salud\npersonas con vih\ntest\ncuidados\nprecaución\n\n"",""tipo"":""text""}}";"2019-10-15 14:48:35";"usuario81"
"216";"pagination";"{""id_desafio"":4,""data"":{""pagina"":1}}";"2019-10-15 14:48:36";"usuario50"
"217";"click_enviar_pretest";"{""id_desafio"":4,""dato"":{""id_pretest"":2,""respuesta"":""mayor\npresión\nubicación\nocéano \ncoordenadas\npeces\noscuridad\n"",""tipo"":""text""}}";"2019-10-15 14:48:37";"usuario102"
"218";"click_enviar_pretest";"{""id_desafio"":4,""dato"":{""id_pretest"":1,""respuesta"":""3"",""tipo"":""checkbox""}}";"2019-10-15 14:48:37";"usuario102"
"219";"click_enviar_pretest_cancelado";;"2019-10-15 14:48:38";"usuario81"
"220";"click_enviar_pretest_confirmado";;"2019-10-15 14:48:39";"usuario102"
"221";"pagination";"{""id_desafio"":4,""data"":{""pagina"":1}}";"2019-10-15 14:48:39";"usuario102"
"222";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""titulo_desafio""}}";"2019-10-15 14:48:40";"usuario102"
"223";"cerrar_tour";"{""id_desafio"":4}";"2019-10-15 14:48:40";"usuario100"
"224";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""detalle_desafio_""}}";"2019-10-15 14:48:49";"usuario102"
"225";"click_SERP_titulo";"{""id_desafio"":4,""data"":{""url"":""https://supercurioso.com/el-abismo-challenger-el-punto-mas-profundo-del-oceano/"",""id_SERP"":192}}";"2019-10-15 14:48:50";"usuario100"
"226";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""veces_recomendado""}}";"2019-10-15 14:48:51";"usuario102"
"227";"click_SERP_titulo";"{""id_desafio"":4,""data"":{""url"":""https://es.wikipedia.org/wiki/Abismo_de_Challenger"",""id_SERP"":191}}";"2019-10-15 14:48:53";"usuario100"
"228";"click_enviar_pretest";"{""id_desafio"":1,""dato"":{""id_pretest"":1,""respuesta"":""3"",""tipo"":""checkbox""}}";"2019-10-15 14:48:55";"usuario81"
"229";"click_enviar_pretest";"{""id_desafio"":1,""dato"":{""id_pretest"":2,""respuesta"":""salud\npersonas con vih\ntest\ncuidados\natención medica \nprecaución\n\n"",""tipo"":""text""}}";"2019-10-15 14:48:55";"usuario81"
"230";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""detalle_recurso""}}";"2019-10-15 14:48:55";"usuario102"
"231";"click_enviar_pretest_confirmado";;"2019-10-15 14:48:55";"usuario81"
"232";"pagination";"{""id_desafio"":1,""data"":{""pagina"":1}}";"2019-10-15 14:48:55";"usuario81"
"233";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""titulo_desafio""}}";"2019-10-15 14:48:55";"usuario81"
"234";"click_iniciar_desafio";"{""id_desafio"":4}";"2019-10-15 14:48:56";"usuario47"
"235";"click_iniciar_desafio_confirmado";"{""id_desafio"":4}";"2019-10-15 14:48:57";"usuario47"
"236";"click_enviar_pretest";"{""id_desafio"":1,""dato"":{""id_pretest"":2,""respuesta"":""2"",""tipo"":""checkbox""}}";"2019-10-15 14:48:58";"usuario85"
"237";"click_enviar_pretest";"{""id_desafio"":1,""dato"":{""id_pretest"":1,""respuesta"":""2"",""tipo"":""checkbox""}}";"2019-10-15 14:48:58";"usuario85"
"238";"click_enviar_pretest";"{""id_desafio"":1,""dato"":{""id_pretest"":2,""respuesta"":""VIH\nChile\npersonas\ncantidad\nporcentaje"",""tipo"":""text""}}";"2019-10-15 14:48:58";"usuario85"
"239";"click_enviar_pretest";"{""id_desafio"":4,""dato"":{""id_pretest"":2,""respuesta"":""2"",""tipo"":""checkbox""}}";"2019-10-15 14:48:58";"usuario118"
"240";"click_SERP_titulo";"{""id_desafio"":4,""data"":{""url"":""https://www.elmundo.es/ciencia/2015/01/05/54a98cd722601d473b8b4582.html"",""id_SERP"":194}}";"2019-10-15 14:48:59";"usuario100"
"241";"click_enviar_pretest_confirmado";;"2019-10-15 14:48:59";"usuario85"
"242";"pagination";"{""id_desafio"":1,""data"":{""pagina"":1}}";"2019-10-15 14:48:59";"usuario85"
"243";"click_enviar_pretest_confirmado";;"2019-10-15 14:48:59";"usuario118"
"244";"pagination";"{""id_desafio"":4,""data"":{""pagina"":1}}";"2019-10-15 14:48:59";"usuario118"
"245";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""titulo_desafio""}}";"2019-10-15 14:48:59";"usuario85"
"246";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""titulo_desafio""}}";"2019-10-15 14:48:59";"usuario118"
"247";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""recurso_acciones""}}";"2019-10-15 14:49:02";"usuario102"
"248";"click_SERP_titulo";"{""id_desafio"":4,""data"":{""url"":""https://www.bbc.com/mundo/noticias/2011/12/111207_ciencia_oceano_profundidad"",""id_SERP"":198}}";"2019-10-15 14:49:06";"usuario100"
"249";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""detalle_desafio_""}}";"2019-10-15 14:49:07";"usuario85"
"250";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""detalle_desafio_""}}";"2019-10-15 14:49:08";"usuario81"
"251";"cerrar_tour";"{""id_desafio"":4}";"2019-10-15 14:49:08";"usuario118"
"252";"click_ver_ocultar_desafio";"{""id_desafio"":4,""data"":""ver_desafio""}";"2019-10-15 14:49:08";"usuario118"
"253";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""veces_recomendado""}}";"2019-10-15 14:49:09";"usuario81"
"254";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""veces_recomendado""}}";"2019-10-15 14:49:09";"usuario85"
"255";"cerrar_tour";"{""id_desafio"":4}";"2019-10-15 14:49:11";"usuario102"
"256";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""detalle_recurso""}}";"2019-10-15 14:49:11";"usuario81"
"257";"click_SERP_titulo";"{""id_desafio"":1,""data"":{""url"":""https://www.biobiochile.cl/noticias/nacional/chile/2017/07/21/informe-revela-que-chile-es-el-pais-donde-mas-aumentaron-los-casos-de-vih-en-latinoamerica.shtml"",""id_SERP"":10}}";"2019-10-15 14:49:11";"usuario77"
"258";"cerrar_pagina";"53b7ac7c-";"2019-10-15 14:49:13";"usuario77"
"259";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""detalle_recurso""}}";"2019-10-15 14:49:14";"usuario85"
"260";"click_SERP_url";"{""id_desafio"":4,""data"":{""url"":""https://supercurioso.com/el-abismo-challenger-el-punto-mas-profundo-del-oceano/"",""id_SERP"":192}}";"2019-10-15 14:49:14";"usuario50"
"261";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""recurso_acciones""}}";"2019-10-15 14:49:14";"usuario81"
"262";"cerrar_tour";"{""id_desafio"":1}";"2019-10-15 14:49:19";"usuario81"
"263";"cerrar_pagina";"53ba5e0a-";"2019-10-15 14:49:19";"usuario50"
"264";"click_enviar_pretest";"{""id_desafio"":4,""dato"":{""id_pretest"":2,""respuesta"":""2"",""tipo"":""checkbox""}}";"2019-10-15 14:49:19";"usuario103"
"265";"click_enviar_pretest";"{""id_desafio"":4,""dato"":{""id_pretest"":2,""respuesta"":""océano\nprofundidad\npresión\nkm\n"",""tipo"":""text""}}";"2019-10-15 14:49:19";"usuario103"
